Nombre de Publicación,Estado,Ciudad,Colonia,Avenida,Tipo de propiedad,Tipo de Operación,Condición del Inmueble,Precio,Precio por m2,Moneda,Número de recámaras,Número de baños completos,Número de m2,Unidad de medida,Link de la publicación,Foto de publicación,Real State Agency?,Latitud,Longitud,ID
Casa En Venta En Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Nicolás San Juan,Casa,Venta,Usado,12500000,41254.12541254125,MXN,3,2,303.0,m²,https://casa.mercadolibre.com.mx/MLM-896367519-casa-en-venta-en-del-valle-_JM,http://http2.mlstatic.com/D_857262-MLM45354636554_032021-I.jpg,True,19.382618,-99.16362,MLM896367519
"Departamento En Venta, Colonia Del Valle.",Distrito Federal,Benito Juárez,Narvarte,Adolfo Prieto 708,Departamento,Venta,Usado,3998000,41216.49484536082,MXN,2,2,97.0,m²,https://departamento.mercadolibre.com.mx/MLM-838676133-departamento-en-venta-colonia-del-valle-_JM,http://mlm-s2-p.mlstatic.com/998890-MLM44061538489_112020-I.jpg,True,19.391186,-99.16764,MLM838676133
Departamento En Eugenia Colonia Del Valle Centro,Distrito Federal,Benito Juárez,Del Valle Centro,Eugenia,Departamento,Venta,Usado,3950000,41145.833333333336,MXN,2,2,96.0,m²,https://departamento.mercadolibre.com.mx/MLM-873921287-departamento-en-eugenia-colonia-del-valle-centro-_JM,http://mlm-s2-p.mlstatic.com/872165-MLM44851161040_022021-I.jpg,True,19.38705,-99.16574,MLM873921287
Departamento En Venta En Col. Del Valle 3 Estacionamientos,Distrito Federal,Benito Juárez,Colonia Del Valle,av. Del Valle 731 302,Departamento,Venta,not specified,3990000,41134.0206185567,MXN,2,2,97.0,m²,https://departamento.mercadolibre.com.mx/MLM-880421328-departamento-en-venta-en-col-del-valle-3-estacionamientos-_JM,http://http2.mlstatic.com/D_635447-MLM45019062109_022021-I.jpg,False,19.390207,-99.16549,MLM880421328
Excelente Ubicación,Distrito Federal,Benito Juárez,Colonia Del Valle,PROVIDENCIA 1238,Departamento,Venta,Usado,4600000,41071.42857142857,MXN,3,2,112.0,m²,https://departamento.mercadolibre.com.mx/MLM-894667867-excelente-ubicacion-_JM,http://http2.mlstatic.com/D_800239-MLM43889973523_102020-I.jpg,False,19.38018,-99.1715,MLM894667867
"Departamento En Venta, Del Valle, Benito Juárez",Distrito Federal,Benito Juárez,Colonia Del Valle,Eugenia,Departamento,Venta,Usado,3800000,40860.215053763444,MXN,2,2,93.0,m²,https://departamento.mercadolibre.com.mx/MLM-874049563-departamento-en-venta-del-valle-benito-juarez-_JM,http://mlm-s2-p.mlstatic.com/951591-MLM44854335887_022021-I.jpg,True,19.38705,-99.16574,MLM874049563
"Departamento En Venta, Col. Del Valle",Distrito Federal,Benito Juárez,Colonia Del Valle,PATRICIO SANZ 00,Departamento,Venta,Usado,5300000,40769.230769230766,MXN,2,2,130.0,m²,https://departamento.mercadolibre.com.mx/MLM-896389438-departamento-en-venta-col-del-valle-_JM,http://http2.mlstatic.com/D_638214-MLM44828273380_022021-I.jpg,True,19.38783,-99.171036,MLM896389438
Departamento En Colonia Del Valle Primer Piso,Distrito Federal,Benito Juárez,Del Valle Norte,Torres Adalid 1108,Departamento,Venta,not specified,2650000,40769.230769230766,MXN,2,1,65.0,m²,https://departamento.mercadolibre.com.mx/MLM-890569417-departamento-en-colonia-del-valle-primer-piso-_JM,http://http2.mlstatic.com/D_661961-MLM44486152301_012021-I.jpg,False,19.390148,-99.161354,MLM890569417
Departamento En Venta Cdmx Colonia  Del Valle Norte,Distrito Federal,Benito Juárez,,"Depto en Venta Cdmx en Adolfo Prieto, Col. Del Valle Norte",Departamento,Venta,Usado,7500000,40760.86956521739,MXN,3,3,184.0,m²,https://departamento.mercadolibre.com.mx/MLM-891786021-departamento-en-venta-cdmx-colonia-del-valle-norte-_JM,http://http2.mlstatic.com/D_944791-MLM45227703429_032021-I.jpg,True,19.389626,-99.16828,MLM891786021
Casa En Venta En San Lorenzo En La Colonia Del Valle Sur.,Distrito Federal,Benito Juárez,Del Valle Sur,,Casa,Venta,Nuevo,12950000,40723.270440251574,MXN,3,3,318.0,m²,https://casa.mercadolibre.com.mx/MLM-895163665-casa-en-venta-en-san-lorenzo-en-la-colonia-del-valle-sur-_JM,http://http2.mlstatic.com/D_737197-MLM45297153571_032021-I.jpg,True,19.366802,-99.1725,MLM895163665
Venta Departamento Colonia Nápoles Ph Con Roof Garden Propio  **i,Distrito Federal,Benito Juárez,Del Valle Norte,Venta PH CON Roof Garden,Departamento,Venta,Usado,5700000,40714.28571428572,MXN,2,2,140.0,m²,https://departamento.mercadolibre.com.mx/MLM-898763878-venta-departamento-colonia-napoles-ph-con-roof-garden-propio-i-_JM,http://http2.mlstatic.com/D_973542-MLM45376891877_032021-I.jpg,True,19.39713,-99.16469,MLM898763878
Departamento En Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Coyoacan 1523,Departamento,Venta,Usado,4793000,40618.64406779661,MXN,3,2,118.0,m²,https://departamento.mercadolibre.com.mx/MLM-692930766-departamento-en-venta-en-colonia-del-valle-_JM,http://mlm-s1-p.mlstatic.com/730797-MLM32243168070_092019-I.jpg,True,19.368803,-99.171814,MLM692930766
Penthouse En Venta Colonia Del Valle Centro,Distrito Federal,Benito Juárez,Del Valle Centro,BEISTEGUI 435 435,Departamento,Venta,not specified,13354550,40591.33738601824,MXN,3,3,329.0,m²,https://departamento.mercadolibre.com.mx/MLM-775346804-penthouse-en-venta-colonia-del-valle-centro-_JM,http://http2.mlstatic.com/D_896875-MLM41747613193_052020-I.jpg,True,19.388737,-99.16228,MLM775346804
Venta De Hermoso Departamento Nuevo De 117.7m2 En Colonia De,Distrito Federal,Benito Juárez,Del Valle Sur,,Departamento,Venta,Nuevo,4749000,40589.743589743586,MXN,2,2,117.0,m²,https://departamento.mercadolibre.com.mx/MLM-896494980-venta-de-hermoso-departamento-nuevo-de-1177m2-en-colonia-de-_JM,http://http2.mlstatic.com/D_965506-MLM45323468185_032021-I.jpg,True,19.366802,-99.1725,MLM896494980
Venta De Hermoso Departamento Nuevo De 116.2m2 En Colonia De,Distrito Federal,Benito Juárez,Del Valle Sur,,Departamento,Venta,Nuevo,4699000,40508.620689655174,MXN,2,2,116.0,m²,https://departamento.mercadolibre.com.mx/MLM-896481060-venta-de-hermoso-departamento-nuevo-de-1162m2-en-colonia-de-_JM,http://http2.mlstatic.com/D_724409-MLM45323464504_032021-I.jpg,True,19.366802,-99.1725,MLM896481060
Condominio Horizontal Del Valle 3 Autos 3rec Terraza Bonito,Distrito Federal,Benito Juárez,Colonia Del Valle,López Cotilla 753,Casa,Venta,Usado,9900000,40408.163265306124,MXN,3,3,245.0,m²,https://casa.mercadolibre.com.mx/MLM-833169448-condominio-horizontal-del-valle-3-autos-3rec-terraza-bonito-_JM,http://mlm-s1-p.mlstatic.com/606064-MLM43929330226_102020-I.jpg,True,19.387476,-99.16492,MLM833169448
"Del Valle (junto), Reestrene, Precioso Depto Minimalista, Escucho Ofertas",Distrito Federal,Benito Juárez,Colonia Del Valle,"Del Valle (junto), Reestrene, Precioso Depto Minimalista, Escucho Ofertas",Departamento,Venta,Usado,5250000,40384.61538461538,MXN,2,2,130.0,m²,https://departamento.mercadolibre.com.mx/MLM-878757913-del-valle-junto-reestrene-precioso-depto-minimalista-escucho-ofertas-_JM,http://http2.mlstatic.com/D_728974-MLM44986787945_022021-I.jpg,True,19.38173,-99.164986,MLM878757913
"Departamento En Venta, Col. Del Valle",Distrito Federal,Benito Juárez,Colonia Del Valle,AV. COYOACAN 00,Departamento,Venta,Usado,4500000,40178.57142857143,MXN,3,2,112.0,m²,https://departamento.mercadolibre.com.mx/MLM-896398642-departamento-en-venta-col-del-valle-_JM,http://http2.mlstatic.com/D_904986-MLM45110862118_032021-I.jpg,True,19.368505,-99.17163,MLM896398642
Venta De Hermoso Departamento Nuevo De 121m2 En Colonia Del ,Distrito Federal,Benito Juárez,Del Valle Sur,,Departamento,Venta,Nuevo,4849000,40074.38016528926,MXN,2,2,121.0,m²,https://departamento.mercadolibre.com.mx/MLM-896494865-venta-de-hermoso-departamento-nuevo-de-121m2-en-colonia-del-_JM,http://http2.mlstatic.com/D_639268-MLM45323462332_032021-I.jpg,True,19.366802,-99.1725,MLM896494865
Se Vende Hermoso Departamento Remodelado ,Distrito Federal,Benito Juárez,Colonia Del Valle,Avenida Coyoacán 635,Departamento,Venta,Usado,6490000,40061.72839506173,MXN,4,3,162.0,m²,https://departamento.mercadolibre.com.mx/MLM-690822966-se-vende-hermoso-departamento-remodelado-_JM,http://mlm-s1-p.mlstatic.com/721103-MLM31146613868_062019-I.jpg,True,19.388361,-99.16696,MLM690822966
Departamento En Colonia Del Valle Norte,Distrito Federal,Benito Juárez,Del Valle Norte,,Departamento,Venta,Usado,7250000,40055.24861878453,MXN,2,2,181.0,m²,https://departamento.mercadolibre.com.mx/MLM-827337966-departamento-en-colonia-del-valle-norte-_JM,http://mlm-s1-p.mlstatic.com/798413-MLM43733473042_102020-I.jpg,True,19.38173,-99.164986,MLM827337966
Casa En Colonia Del Valle En Excelente Estado,Distrito Federal,Benito Juárez,Del Valle Sur,Amores 1619,Casa,Venta,not specified,11000000,40000.0,MXN,3,4,275.0,m²,https://casa.mercadolibre.com.mx/MLM-874221334-casa-en-colonia-del-valle-en-excelente-estado-_JM,http://mlm-s1-p.mlstatic.com/964984-MLM42107814686_062020-I.jpg,False,19.36858,-99.17054,MLM874221334
Av. Xola -del Valle- Benito Juarez,Distrito Federal,Benito Juárez,Colonia Del Valle,AV. XOLA 415-103,Departamento,Venta,Usado,3200000,40000.0,MXN,3,1,80.0,m²,https://departamento.mercadolibre.com.mx/MLM-826937702-av-xola-del-valle-benito-juarez-_JM,http://http2.mlstatic.com/D_948614-MLM43713758213_102020-I.jpg,True,19.397232,-99.166565,MLM826937702
Departamento En Venta Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Norte,,Departamento,Venta,Nuevo,4000000,40000.0,MXN,2,2,100.0,m²,https://departamento.mercadolibre.com.mx/MLM-844628274-departamento-en-venta-colonia-del-valle-_JM,http://http2.mlstatic.com/D_907495-MLM44197559470_112020-I.jpg,True,19.38173,-99.164986,MLM844628274
Venta Departamento En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,Magdalena 312,Departamento,Venta,Usado,3600000,40000.0,MXN,2,2,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-869975990-venta-departamento-en-colonia-del-valle-_JM,http://mlm-s1-p.mlstatic.com/936234-MLM43944852943_102020-I.jpg,True,19.391912,-99.17163,MLM869975990
"Departamento En Venta En La Colonia Del Valle Centro, Benito",Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,3900000,39795.91836734694,MXN,2,2,98.0,m²,https://departamento.mercadolibre.com.mx/MLM-885092669-departamento-en-venta-en-la-colonia-del-valle-centro-benito-_JM,http://mlm-s2-p.mlstatic.com/795043-MLM45092061985_032021-I.jpg,True,19.379715,-99.16772,MLM885092669
Casa En Condominio En Venta En La Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Norte,Providencia 716 Casa 5,Casa,Venta,Usado,11353000,39695.804195804194,MXN,4,3,286.0,m²,https://casa.mercadolibre.com.mx/MLM-864407445-casa-en-condominio-en-venta-en-la-colonia-del-valle-_JM,http://mlm-s2-p.mlstatic.com/765908-MLM44629403922_012021-I.jpg,True,19.391191,-99.1686,MLM864407445
Precioso Departamento De 3 Recámaras En  Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,ADOLFO PRIETO,Departamento,Venta,Nuevo,5950000,39666.666666666664,MXN,3,2,150.0,m²,https://departamento.mercadolibre.com.mx/MLM-895823260-precioso-departamento-de-3-recamaras-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_676685-MLM45309261458_032021-I.jpg,True,19.383741,-99.16964,MLM895823260
Venta Departamento Valle Centro,Distrito Federal,Benito Juárez,Colonia Del Valle,Venta Departamento,Departamento,Venta,Usado,6900000,39655.1724137931,MXN,3,3,174.0,m²,https://departamento.mercadolibre.com.mx/MLM-897931747-venta-departamento-valle-centro-_JM,http://http2.mlstatic.com/D_605993-MLM45357977634_032021-I.jpg,True,19.361221,-99.1525,MLM897931747
Venta De Departamento De 82 M Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Sur,Aniceto Ortega,Departamento,Venta,Usado,3250000,39634.14634146341,MXN,2,1,82.0,m²,https://departamento.mercadolibre.com.mx/MLM-798577553-venta-de-departamento-de-82-m-colonia-del-valle-_JM,http://mlm-s2-p.mlstatic.com/726740-MLM44731042540_012021-I.jpg,True,19.373116,-99.16672,MLM798577553
Departamento En Venta Colonia Del Valle Adolfo Prieto  101.45m2 Balcón Iluminado 2 Recamaras,Distrito Federal,Benito Juárez,Del Valle Centro,Adolfo Prieto,Departamento,Venta,not specified,3980000,39405.94059405941,MXN,2,3,101.0,m²,https://departamento.mercadolibre.com.mx/MLM-898845717-departamento-en-venta-colonia-del-valle-adolfo-prieto-10145m2-balcon-iluminado-2-recamaras-_JM,http://http2.mlstatic.com/D_952665-MLM45379668158_032021-I.jpg,True,19.383741,-99.16964,MLM898845717
Departamento En Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Norte,Providencia 340,Departamento,Venta,Usado,2870000,39315.068493150684,MXN,3,1,73.0,m²,https://departamento.mercadolibre.com.mx/MLM-831634114-departamento-en-venta-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_623820-MLM45323901344_032021-I.jpg,True,19.395775,-99.16752,MLM831634114
"Departamento En Venta En Colonia Del Valle,",Distrito Federal,Benito Juárez,Del Valle Centro,San Francisco,Departamento,Venta,Nuevo,6200000,39240.50632911392,MXN,3,2,158.0,m²,https://departamento.mercadolibre.com.mx/MLM-859310839-departamento-en-venta-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_987731-MLM44511553461_012021-I.jpg,True,19.388376,-99.17188,MLM859310839
Amplio E Iluminado Departamento En Colonia Del Valle Centro,Distrito Federal,Benito Juárez,Del Valle Centro,San Borja 504,Departamento,Venta,Usado,5000000,39062.5,MXN,2,3,128.0,m²,https://departamento.mercadolibre.com.mx/MLM-883377207-amplio-e-iluminado-departamento-en-colonia-del-valle-centro-_JM,http://http2.mlstatic.com/D_829751-MLM45064000105_032021-I.jpg,False,19.385443,-99.16882,MLM883377207
"Excelente Propiedad En Condominio Horizontal, Cav-4444",Distrito Federal,Benito Juárez,Colonia Del Valle,PROVIDENCIA 983,Casa,Venta,Usado,12850000,38821.752265861025,MXN,3,3,331.0,m²,https://casa.mercadolibre.com.mx/MLM-875408106-excelente-propiedad-en-condominio-horizontal-cav-4444-_JM,http://http2.mlstatic.com/D_966036-MLM44903226529_022021-I.jpg,True,19.385527,-99.17055,MLM875408106
Departamento En Venta En Colonia Del Valle Norte Adtrlv83,Distrito Federal,Benito Juárez,,,Departamento,Venta,Nuevo,3100000,38750.0,MXN,3,2,80.0,m²,https://departamento.mercadolibre.com.mx/MLM-827971231-departamento-en-venta-en-colonia-del-valle-norte-adtrlv83-_JM,http://http2.mlstatic.com/D_959728-MLM43747924298_102020-I.jpg,True,19.379406,-99.15914,MLM827971231
Departamento En Venta Colonia Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Rodríguez Saro 523,Departamento,Venta,Usado,3950000,38725.490196078434,MXN,3,2,102.0,m²,https://departamento.mercadolibre.com.mx/MLM-769470378-departamento-en-venta-colonia-del-valle-_JM,http://mlm-s1-p.mlstatic.com/981013-MLM41436475532_042020-I.jpg,True,19.364561,-99.1718,MLM769470378
Extraordinario Ph En Desarrollo Nuevo,Distrito Federal,Benito Juárez,Colonia Del Valle,Amores 854,Departamento,Venta,Nuevo,7628000,38720.812182741116,MXN,3,3,197.0,m²,https://departamento.mercadolibre.com.mx/MLM-811137654-extraordinario-ph-en-desarrollo-nuevo-_JM,http://mlm-s1-p.mlstatic.com/692244-MLM43302304058_082020-I.jpg,True,19.38526,-99.16584,MLM811137654
Departamento En Venta En Colonia Napoles,Distrito Federal,Benito Juárez,Colonia Del Valle,Illinois 1,Departamento,Venta,Usado,5300000,38686.131386861314,MXN,2,2,137.0,m²,https://departamento.mercadolibre.com.mx/MLM-690489799-departamento-en-venta-en-colonia-napoles-_JM,http://mlm-s2-p.mlstatic.com/661494-MLM31155711763_062019-I.jpg,True,19.386635,-99.17973,MLM690489799
"Departamento En Primer Piso, Remodelado, Dev-3644",Distrito Federal,Benito Juárez,Colonia Del Valle,GABRIEL MANCERA 1487,Departamento,Venta,Usado,3900000,38613.86138613861,MXN,2,1,101.0,m²,https://departamento.mercadolibre.com.mx/MLM-875345477-departamento-en-primer-piso-remodelado-dev-3644-_JM,http://http2.mlstatic.com/D_727910-MLM43164640164_082020-I.jpg,True,19.371046,-99.16802,MLM875345477
Estrene Depto Entre Eugenia Y Concepcion Beistegui,Distrito Federal,Benito Juárez,Colonia Del Valle,Patricio Sanz 754,Departamento,Venta,Usado,9800000,38582.67716535433,MXN,4,4,254.0,m²,https://departamento.mercadolibre.com.mx/MLM-793830040-estrene-depto-entre-eugenia-y-concepcion-beistegui-_JM,http://mlm-s1-p.mlstatic.com/758005-MLM42652706006_072020-I.jpg,True,19.388664,-99.170876,MLM793830040
Departamento A Estrenar En Col. Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,PROVIDENCIA 1,Departamento,Venta,Usado,4705000,38565.57377049181,MXN,3,2,122.0,m²,https://departamento.mercadolibre.com.mx/MLM-767625227-departamento-a-estrenar-en-col-del-valle-_JM,http://http2.mlstatic.com/D_950377-MLM41334226670_042020-I.jpg,True,19.400475,-99.16665,MLM767625227
Departamento En Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Sur,JOSE MARIA OLLOQUI,Departamento,Venta,Nuevo,5700000,38513.51351351351,MXN,3,2,148.0,m²,https://departamento.mercadolibre.com.mx/MLM-829515683-departamento-en-venta-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_724735-MLM43785718110_102020-I.jpg,True,19.365097,-99.175186,MLM829515683
"Depto. Con Excelente Ubicación En Primer Piso, Dev-4437",Distrito Federal,Benito Juárez,Colonia Del Valle,EUGENIA 777,Departamento,Venta,Usado,3650000,38421.05263157895,MXN,2,1,95.0,m²,https://departamento.mercadolibre.com.mx/MLM-875386872-depto-con-excelente-ubicacion-en-primer-piso-dev-4437-_JM,http://http2.mlstatic.com/D_781107-MLM44902389499_022021-I.jpg,True,19.386847,-99.16556,MLM875386872
"Venta De Casa En Col. Del Valle, Benito Juarez Ams",Distrito Federal,Benito Juárez,Colonia Del Valle,MARTIN MENDALDE 00,Casa,Venta,Usado,5350409,38217.20714285714,MXN,3,2,140.0,m²,https://casa.mercadolibre.com.mx/MLM-894072604-venta-de-casa-en-col-del-valle-benito-juarez-ams-_JM,http://http2.mlstatic.com/D_837989-MLM45272667030_032021-I.jpg,True,19.379715,-99.16772,MLM894072604
Casa En Venta Col Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,MARTIN MENDALDE 186,Casa,Venta,Usado,9400000,38211.382113821135,MXN,3,2,246.0,m²,https://casa.mercadolibre.com.mx/MLM-848263169-casa-en-venta-col-del-valle-_JM,http://mlm-s2-p.mlstatic.com/954191-MLM42973575706_082020-I.jpg,True,19.382233,-99.16766,MLM848263169
Depto Penthouse Del Valle  Roofgarden Privado  3 Recam 223m2,Distrito Federal,Benito Juárez,Colonia Del Valle,PROVIDENCIA 938,Departamento,Venta,Usado,8500000,38116.591928251124,MXN,3,3,223.0,m²,https://departamento.mercadolibre.com.mx/MLM-865911650-depto-penthouse-del-valle-roofgarden-privado-3-recam-223m2-_JM,http://http2.mlstatic.com/D_660276-MLM44233023922_122020-I.jpg,True,19.386333,-99.16998,MLM865911650
Se Vende Departamento En Colonia Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Av. Colonia del Valle,Departamento,Venta,Usado,4190000,38090.90909090909,MXN,2,2,110.0,m²,https://departamento.mercadolibre.com.mx/MLM-895726899-se-vende-departamento-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_900697-MLM45306160662_032021-I.jpg,True,19.387955,-99.169754,MLM895726899
Residencial De 8 Town House Colonia Del Valle Sur,Distrito Federal,Benito Juárez,Del Valle Sur,AMORES 1551,Casa,Venta,not specified,15219666,38049.165,MXN,3,5,400.0,m²,https://casa.mercadolibre.com.mx/MLM-775343609-residencial-de-8-town-house-colonia-del-valle-sur-_JM,http://http2.mlstatic.com/D_654450-MLM41746821257_052020-I.jpg,True,19.369667,-99.170074,MLM775343609
Departamento En Venta Magnifica  Ubicación.,Distrito Federal,Benito Juárez,Colonia Del Valle,Departamento en Venta Magnifica  Ubicación.,Departamento,Venta,Usado,5300000,37857.142857142855,MXN,3,2,140.0,m²,https://departamento.mercadolibre.com.mx/MLM-885088560-departamento-en-venta-magnifica-ubicacion-_JM,http://mlm-s1-p.mlstatic.com/807148-MLM45092081467_032021-I.jpg,True,19.38173,-99.164986,MLM885088560
"Departamento En Venta, Benito Juárez",Distrito Federal,Benito Juárez,Colonia Del Valle,Huertas 110,Departamento,Venta,not specified,5300000,37857.142857142855,MXN,2,2,140.0,m²,https://departamento.mercadolibre.com.mx/MLM-898857936-departamento-en-venta-benito-juarez-_JM,http://http2.mlstatic.com/D_884280-MLM45379723267_032021-I.jpg,True,19.367554,-99.17841,MLM898857936
